cluster_id,cluster_type,record_count,canonical_email_id,datasets_involved,member_email_ids,evidence
exact_cluster_d1270bb0ef24648f,exact_normalized_body,3,email_6f0b6ebb119d0ed7f99a2d72e4d6b046,phishing_pot,email_6f0b6ebb119d0ed7f99a2d72e4d6b046|email_aebd28cf5d570ffe33b64dff3b1af8df|email_b9d7bc5fc99a514f88b25599b1b7bdc9,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_2a4c2409dfeb2c7c,exact_normalized_body,2,email_b75582fe6571b0fb96aedaca05baa5d2,phishing_pot,email_a6175444f4ffec719aeea633b6913e26|email_b75582fe6571b0fb96aedaca05baa5d2,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_c8a469c64bec809b,exact_normalized_body,3,email_813f1fa7831ef6c52c68ec8d49406497,phishing_pot,email_4d8bdd7bbf6e29c4b1c8e578b995fd0a|email_813f1fa7831ef6c52c68ec8d49406497|email_ec0b6b2be28cb88817f64200e9c1a074,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_da8e82410b8c223f,exact_normalized_body,2,email_7312c823b3b092c430acd64b1b5d56a9,phishing_pot,email_656b322755d51589b63e96cff541280a|email_7312c823b3b092c430acd64b1b5d56a9,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_bdbcefb246f1312b,exact_normalized_full,2,email_ac4964b8c14182100897bfeb89dfa594,phishing_pot,email_978c65133f2ae560164d25b925b06373|email_ac4964b8c14182100897bfeb89dfa594,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_1e9d7811fbc2f4f0,exact_normalized_body,9,email_a084dfe147af2c6e1c5f7ee20cf2b3f5,phishing_pot,email_0914ad9df9a609ba518221a0c3bbd0cb|email_6f53acfacdcc65b4a52276138e7e5a98|email_94f61e8c02516e47406890b1d2a0882d|email_96b3cad8d6a71881c6051079be669ea0|email_9da8697529fd9f205853c30bde60b6d6|email_a084dfe147af2c6e1c5f7ee20cf2b3f5|email_ce63220125d4f33efd48ce94f5b70a0d|email_fbcbcd867f55e66591a344e258faf91f|email_fdfb1f1ac58c0d0e401f269a20054254,"raw_hashes=9, full_hashes=9, body_hashes=1"
exact_cluster_0975de4d6d2fa4e4,exact_normalized_body,6,email_0fdc627ec9409c8a9106936602dcbc27,phishing_pot,email_0fdc627ec9409c8a9106936602dcbc27|email_633ccff1383c668c4cbfef10e53057f3|email_7c66ec60fa9055e3126e17320f7cfc83|email_8f2a6b5001c4bf56c2b81f4b81668622|email_998b3a578932a5fb447689d40631095d|email_f9d8d8474b95815a9f6a6b916ea2b038,"raw_hashes=6, full_hashes=5, body_hashes=1"
exact_cluster_e0b0fc1d7e23965b,exact_normalized_full,3,email_2f337f9d2a3e220da8d9a12e161f0def,phishing_pot,email_2f337f9d2a3e220da8d9a12e161f0def|email_9af3156463c1cdc400e66b7afd10bdfe|email_b94aff8a6f6eff874517d26531afac5c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_87256e0532ee0caf,exact_normalized_full,3,email_cafbb99a29385ed8a3be78f6fbe20efa,phishing_pot,email_816284e3d2bf77d34960b2fdb21acee1|email_939a56bfe2db14e7a29e77b2cf7b911f|email_cafbb99a29385ed8a3be78f6fbe20efa,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_d7c64160f6274869,exact_normalized_body,8,email_7fd5eccbd0c2db7c783497891f125203,phishing_pot,email_14934f6719d9287509a21dfb76bf183e|email_1b10a993b61d50e7708edf879d6abd10|email_3354df807f5d9d319f761e6827e4ed14|email_3467c9c30572a041ba148087c01cd419|email_707f7c5911b5da0bfcbdfb748e5d811b|email_7fd5eccbd0c2db7c783497891f125203|email_9c3b0b6a768fd9cb3c3a302911ae2fdf|email_e48222852c5e866f15636c853739bc9f,"raw_hashes=8, full_hashes=8, body_hashes=1"
exact_cluster_13798ae15bea96d7,exact_normalized_full,4,email_ce434d11b14493251faa7ebdd5c2f698,phishing_pot,email_1c544ac292b87041cdab0f15a50f23e5|email_9b2c29be60b21410cedad54429dbeb17|email_9ec50a1d39a704dfe07fee33cf44a2dc|email_ce434d11b14493251faa7ebdd5c2f698,"raw_hashes=4, full_hashes=1, body_hashes=1"
exact_cluster_f69a0a5e4465e5fd,exact_normalized_body,7,email_93c8ac24df5ab6e0323d7f7833aa2b68,phishing_pot,email_5066a1693c21c9e40218cea6f4cef54a|email_92fb18a23bd2e9d91ccd4e2f7d37ca26|email_93c8ac24df5ab6e0323d7f7833aa2b68|email_9fe3c6919d0ff7bf4de10644c378b8a2|email_e9767e26de13f888adc8fcf52ae1a861|email_f128aa39a3dfca23e7a8003b4265419a|email_f18ec1457ba3dcb0cda416a7e1ad4d62,"raw_hashes=7, full_hashes=7, body_hashes=1"
exact_cluster_f1367334146e972f,exact_normalized_body,3,email_6c3d25c3e75459866ccd2956c02c6f00,phishing_pot,email_69e719ccab6b159af1f61e163ceba3a9|email_6c3d25c3e75459866ccd2956c02c6f00|email_a1261751917a57813bfbd5a12946d1df,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_96f5a091a4b4cbd7,exact_normalized_body,2,email_0a4a01fdc1ee4ab4c88f7fe25526c4fd,phishing_pot,email_0a4a01fdc1ee4ab4c88f7fe25526c4fd|email_7783e49f5359a8bd0ffe43e088d36fd3,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_a94ce9296ad8088d,exact_normalized_body,2,email_ca2990c22d1b28229c173fa65fc8e5bc,phishing_pot,email_0446c16daf4c12b5ba3131bc610cfacc|email_ca2990c22d1b28229c173fa65fc8e5bc,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_d93a1a3f25eabff5,exact_normalized_body,4,email_824dd83adb18c9dafbd926408b79812b,phishing_pot,email_824dd83adb18c9dafbd926408b79812b|email_8af00efbca0688071f831f1d32768509|email_9ccfb907ab42c9addc96d9b45e61fec4|email_fa0af61fae94a2a35408a9e4b0ea5b7a,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_4352fdcd5ed8c3ba,exact_normalized_body,2,email_057f5ef7cdb7504fcf9261e09abfc529,phishing_pot,email_057f5ef7cdb7504fcf9261e09abfc529|email_5152d36b81c49e5f1e92beb481fcc43b,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_1f0105a459fd429e,exact_normalized_body,6,email_fd74439d2db689fc782ebafbdb50d90e,phishing_pot,email_486c51bc10b2a176a7c3050c0114d03a|email_48fdb1da20b010cc79b58d7852b841d6|email_69db94e479cf628e99b69acd559184ad|email_69e26300b01fa6df6036df76d8be4623|email_8c0b06efea343e757892709bb7af60ca|email_fd74439d2db689fc782ebafbdb50d90e,"raw_hashes=6, full_hashes=2, body_hashes=1"
exact_cluster_7c030edc09d18f12,exact_normalized_body,3,email_ae447abc4c2a2d23e518c8fd02a6a16d,phishing_pot,email_218fb4a6882ac7ad4cdb922a1723d6f9|email_ae447abc4c2a2d23e518c8fd02a6a16d|email_cf430ef3bb146c8731b7971d3b6e30ef,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_55f32177c7a41383,exact_normalized_body,5,email_694c076ce0bfc13705ad16b9691c83a1,phishing_pot,email_694c076ce0bfc13705ad16b9691c83a1|email_966aa34981e49206a35e75274c6f51be|email_982647aec06da1d8973c075785a38391|email_a4b0b9ef13287f127a21674e32a6c01e|email_f94ecb37d74eea681697460bdf82456c,"raw_hashes=5, full_hashes=5, body_hashes=1"
exact_cluster_478abc4a0ceb26f4,exact_normalized_full,2,email_eb03f58a19d8e93cc22c72f2aa38d53b,phishing_pot,email_9464597bf4199e8689bd93f9ad616126|email_eb03f58a19d8e93cc22c72f2aa38d53b,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_140155068b3be7c8,exact_normalized_body,2,email_2f4e4c01b729ccffe0284453981d0a03,phishing_pot,email_2f4e4c01b729ccffe0284453981d0a03|email_d2328295c0313507501e13f0ce72b7c3,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_e181e70252b6f57e,exact_normalized_body,2,email_29c9aa6025dfa77c28ffc82698deb665,phishing_pot,email_29c9aa6025dfa77c28ffc82698deb665|email_4ad4d237a21b2bf83cd2e9cfac87999f,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_9871e5f7d3890c12,exact_normalized_full,6,email_f834ea5c88b1189986fd3ef7174861c4,phishing_pot,email_0b1d3063fecb01a292c10dfbd390277e|email_23621728413d6c8509847d7b312774f7|email_4928fcc16f04dde660f413495b65a58b|email_4b7ae2ab92423e4feb72ab675431271f|email_f7a2d8c3300ceb2b8a68e404061f8716|email_f834ea5c88b1189986fd3ef7174861c4,"raw_hashes=6, full_hashes=1, body_hashes=1"
exact_cluster_f088bc056bbb9e86,exact_normalized_full,3,email_98af9398ec9810b23d87b13855dedb90,phishing_pot,email_805b089233c83ad0c37646e23d0a2f33|email_82acef494382663ea3f3954b5781238a|email_98af9398ec9810b23d87b13855dedb90,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_8f6da37d8497dd2a,exact_normalized_body,4,email_0be0bd87aa9ef121a80e5f9d80a93cdb,phishing_pot,email_0be0bd87aa9ef121a80e5f9d80a93cdb|email_23cdd05785d7abb6a8d5daffaa1af518|email_a47c11706941fed480c57ba0cfcae3ba|email_a563f76f20e2f24e7fe50d1dc7c4228e,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_c5fddf9a3fdc5409,exact_normalized_full,2,email_18cb2d7f6a21e02f3aa16b2c4f130358,phishing_pot,email_18cb2d7f6a21e02f3aa16b2c4f130358|email_cf8c850e061bfed74735f3b4a3c9a6d3,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_7222c3c401e27252,exact_normalized_body,2,email_c06edf870dab2434b3339b0cf2aa2014,phishing_pot,email_5302c5b0ff6c55c1a6f19a41a367f49b|email_c06edf870dab2434b3339b0cf2aa2014,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_0fff42b6885b5732,exact_normalized_body,3,email_c8a7dd3f9090197c0aad5397ba0ea14f,phishing_pot,email_56b3da35eb9cf49627f1906456d1ed34|email_6e571261fae86ea49ccf8327d4089f85|email_c8a7dd3f9090197c0aad5397ba0ea14f,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_9131a811eb1bc545,exact_normalized_full,2,email_a5eb539026fc58689af0a2571b04bb47,phishing_pot,email_a5eb539026fc58689af0a2571b04bb47|email_bf85fa48e4eb1540013c4ee29d296a31,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_749beaa4554ddd3a,exact_normalized_body,2,email_fb2c9fc0078228dbff4c0aae287ce6be,phishing_pot,email_94a69cc9dc6c1eb30daf1985e68f1d45|email_fb2c9fc0078228dbff4c0aae287ce6be,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_91797334427f230a,exact_normalized_body,2,email_f6bc058a1d0ec1a4c9ad947644debc0e,phishing_pot,email_1f95bc67e4d57c5f6417ab4457130921|email_f6bc058a1d0ec1a4c9ad947644debc0e,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_9b7ff620f2c4061c,exact_normalized_body,3,email_97ea5f46f49eacb4d507e3f28172ffce,phishing_pot,email_1309441d622145f9eb8163d78fe07d09|email_97ea5f46f49eacb4d507e3f28172ffce|email_eea4b775f60454df013d3198c460a8aa,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_79ce9ca1601fbf6c,exact_normalized_full,3,email_d3e98e43da5fb21238b7688a2f3b9371,phishing_pot,email_d3e98e43da5fb21238b7688a2f3b9371|email_f01bf80c67e2d97b26cf45c6f9ed13eb|email_f978b98258c97a1c4179c9f838962646,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_710dc277594d036b,exact_normalized_body,2,email_3b891c4bf3dcdb314c99021f5a84d2f8,phishing_pot,email_3b891c4bf3dcdb314c99021f5a84d2f8|email_b1c43ba394d62be0edbc3ed1693cf25f,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_52327611cda935ae,exact_normalized_full,2,email_53c52f274a75f76dafe59f9fad9769b5,phishing_pot,email_53c52f274a75f76dafe59f9fad9769b5|email_d2f9f61e9749e54c8cd64a0b02b036cf,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_90ca68ce24fd5ae8,exact_normalized_body,2,email_574752422cdda28f404aca36b9948a3c,phishing_pot,email_574752422cdda28f404aca36b9948a3c|email_cefd25713998871a97db51990f8e047b,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_ec3e8d214dcf1f2b,exact_normalized_body,3,email_915a71b42d0c38616be223c20f03b2c4,phishing_pot,email_3209fb8b644bd49d47f8ee55769bbb91|email_915a71b42d0c38616be223c20f03b2c4|email_ff3a201a915c2df7d61a7fff7184dfac,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_e75f358e155813e1,exact_normalized_full,2,email_52375b39e4a43a74f6aa59cd9814d6e1,phishing_pot,email_52375b39e4a43a74f6aa59cd9814d6e1|email_b1fcaee36395226d1a0d6f5ee2ff03e0,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_f7cfc3ce9c0d3e8d,exact_normalized_body,3,email_329fbc35e538a737ab3fdd6ed5a808a0,phishing_pot,email_329fbc35e538a737ab3fdd6ed5a808a0|email_c0aecf93f43c2f2891c277e82a5efcd8|email_f39ce4b2915f631c6e43eaffa7976f26,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_eeb579835250c91e,exact_normalized_full,9,email_ea491e1f9826a53c2ca7dacaa8c097ac,phishing_pot,email_081e926d1972f2cce103aabe6f5e1ea7|email_20ef7a30bf243c270c613c60a5c14dce|email_85330ec8cd8b88cf4b47466196677485|email_86bf4408bd0200c242fa2d0c6403226d|email_90dd0bd2f8a4f70e9ed8b16260b7f4f1|email_a22a08a6edf6ce1d3f6651a28476fbb8|email_ea491e1f9826a53c2ca7dacaa8c097ac|email_ef85cd9b345e2c0e0e06c822d272f94f|email_f6647aa12be45c297f236806fec28b66,"raw_hashes=9, full_hashes=1, body_hashes=1"
exact_cluster_9dd2b6bff6fd75f7,exact_normalized_body,4,email_18a489b23b61206a380edfd2e58b835f,phishing_pot,email_18a489b23b61206a380edfd2e58b835f|email_a40fa8da89bff128a444e354040bb59e|email_a74a4477f2388db5a67545a7f1a9d318|email_ac128e0fd8c01b0ebd420fbc0a3cba6e,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_5e03284f8cfeec92,exact_normalized_full,2,email_2db56d081d00ad66ddd53d88b3d0982a,phishing_pot,email_2db56d081d00ad66ddd53d88b3d0982a|email_a4c71fe6dfb6180306a8796e4c408a1c,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_db242ec38122d7b0,exact_normalized_full,2,email_1382e2136fb0fd6c0092bb8b71b1a100,phishing_pot,email_1382e2136fb0fd6c0092bb8b71b1a100|email_65e86210b57499fa09c1b7a250703bde,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_c0f9fecf890a3e91,exact_normalized_full,3,email_6c750de2e35d0274a484309e75919fd3,phishing_pot,email_0006ce68735aa9e82561400484cf030f|email_3b3b798c6f6302c8e9baefe3b12b5fa9|email_6c750de2e35d0274a484309e75919fd3,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_896aee0dd504a652,exact_normalized_full,2,email_d43c4720ab7e156a433b5c39e762a20a,phishing_pot,email_22e686c0e291808211dea94905310770|email_d43c4720ab7e156a433b5c39e762a20a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_e4b2f51d995f617d,exact_normalized_full,2,email_b1f94efc045053448084a11d2fd4e40c,phishing_pot,email_b1f94efc045053448084a11d2fd4e40c|email_e026a8ad58d8574e49ae5dc9becb97c8,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_8c6ebb1f875df79a,exact_normalized_full,6,email_966984bf1699f1e595aae3edf0bc11b4,phishing_pot,email_03dae028a8e1edc69e891086e6d02926|email_4d5a672bf8192f690b459a201f02476f|email_57797e6a4b86c74989388b378b309880|email_82f22a429804c1f47e3b8b78b9e2f0c8|email_966984bf1699f1e595aae3edf0bc11b4|email_9dc59aa888bdabc180b3d0ab31931a77,"raw_hashes=6, full_hashes=1, body_hashes=1"
exact_cluster_3f832b404f53ecf4,exact_normalized_body,10,email_7ee114a44602b37b6d6090fbcdfa0749,phishing_pot,email_0680293213a81d3c3449b6ccfa0567bd|email_11dc1c40e0bb762b13e6cbd7c12965b7|email_6020746f2f79fef4fa224f0cc218a884|email_7206c240f854265584d666e20ce3ef23|email_7ee114a44602b37b6d6090fbcdfa0749|email_99f8145f26aab7b8439c8d8f64830bc5|email_c533270114fbc88b2476d26eb5937662|email_cacd74dad45cacb0cb2956b2df563d14|email_e70b1e280b0cb80972764ccafe30b06d|email_fa6a5071680d3b98e33e1efec12c8b24,"raw_hashes=10, full_hashes=10, body_hashes=1"
exact_cluster_8830412ddb5e2927,exact_normalized_body,2,email_4af836547fd1a77e02d0e4f32bcafc63,phishing_pot,email_4af836547fd1a77e02d0e4f32bcafc63|email_c7f7dac5ca8194e3ff0af3e6af67abe6,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_8118543318137fc0,exact_normalized_body,3,email_7b6cbd3a11fafc3ddd07ec2223ca65f6,phishing_pot,email_7b6cbd3a11fafc3ddd07ec2223ca65f6|email_bed01ebbfb21e0668d84406f681a1d0e|email_f71232e4adfe0d1fbd47dea82f3213a7,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_8f1b39c3264c8914,exact_normalized_body,4,email_24744a75b09bf7af2b2029e718422a83,phishing_pot,email_24744a75b09bf7af2b2029e718422a83|email_43ae4eeff921d317bf675905af2ac35e|email_b12569df902ee4d3e17319d4388a4569|email_ce755ef3b77ce317e0cc4ba40df16844,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_10340588e845c173,exact_normalized_body,3,email_98a83fe1f50b143d22ab40272b8b9d86,phishing_pot,email_4ea5cebc1446d21aa7db76be8210d4e6|email_98a83fe1f50b143d22ab40272b8b9d86|email_fd0ad86361c68797a5395c7d57925887,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_dce912ca804106f5,exact_normalized_full,2,email_e57343c5415289c0c71b7e8a7a967637,phishing_pot,email_78d061213dfe690abc385ce099ee17ce|email_e57343c5415289c0c71b7e8a7a967637,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_2325db11a9843f1a,exact_normalized_body,8,email_7f58c634252196315ed1a16bf67b0189,phishing_pot,email_035e4fce42f1c1ce3c0bef2c5023f18e|email_33bf88a65632f8b4d9d6bce5736ff288|email_4b01b58b434c9597f7dfdf34b5a6e979|email_57665312a918480d1681a109125b2151|email_61b8fe598726c687aa1d276556bb18f2|email_7f58c634252196315ed1a16bf67b0189|email_86c6fc3d9673cf69bad9e4d70b9dd93d|email_aba2227a883b6ad93c0fd7bbc7037741,"raw_hashes=8, full_hashes=8, body_hashes=1"
exact_cluster_e76cb0a34af7ca4f,exact_normalized_body,3,email_c7c0286f81945544f4dcf6027232aeca,phishing_pot,email_2097a2a6cac85fdbacc41f3bd358eb7d|email_a2743e5d3bc42fab49c98d110879e528|email_c7c0286f81945544f4dcf6027232aeca,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_db4b14b78a17e3e0,exact_normalized_full,3,email_ddeaa18b853570b5d63c0af9e0047ffd,phishing_pot,email_02316eb5a17315e7b5a803d048fc23dc|email_5c087d1e0350d7e3da604852132e2000|email_ddeaa18b853570b5d63c0af9e0047ffd,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_a92b3e16d011f1ed,exact_normalized_body,2,email_f9e5cd7e49fd76b95b16c888548be64c,phishing_pot,email_46be1c689d71b12a9c2df4e0c58108a7|email_f9e5cd7e49fd76b95b16c888548be64c,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_eeb223107ddaae14,exact_normalized_body,5,email_e1576a10cb90e181085eddd8708ff399,phishing_pot,email_017b9f0bfa66a1f1e300b1a536cc168e|email_2de3b195c3897732dafb97c77d6b0231|email_89ccba3af03067de92ffb8e6e2504ddb|email_e1576a10cb90e181085eddd8708ff399|email_e5fffc9853ef297cb782f37a78fa47e0,"raw_hashes=5, full_hashes=5, body_hashes=1"
exact_cluster_426d5671af0d5294,exact_normalized_body,3,email_29c1b65592c22b11a4f409568593a105,phishing_pot,email_29c1b65592c22b11a4f409568593a105|email_d334d73dea27a24ddf8150d681519414|email_e238e640f6d6e94e59e1497d071b61f4,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_f94e5b99d330f745,exact_normalized_body,2,email_1d6c41eda36c2c10ad537c161f282de0,phishing_pot,email_1d6c41eda36c2c10ad537c161f282de0|email_f5f30c0e5ac3ba1d9718d84a722a45f9,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_e71ae60967d96b1b,exact_normalized_body,4,email_7d5c5758e036afddc732597e8d75e085,phishing_pot,email_4cdc6de7241ca700e5ec1c89a158d8a6|email_682df037e4a2b1be555d09e0f51c76cc|email_7d5c5758e036afddc732597e8d75e085|email_d25b9cf3d25980fb2d2d75d9a27de6a5,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_56d007b1e442da28,exact_normalized_body,2,email_8da3e10aad13f16fe9fd79a7d69be65f,phishing_pot,email_2d3e65f860dfe97cbbf5271aad6afcef|email_8da3e10aad13f16fe9fd79a7d69be65f,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_2922c39f052da429,exact_normalized_body,3,email_0ef3f164f33422d4c9cebf0bb07e0db3,phishing_pot,email_0ef3f164f33422d4c9cebf0bb07e0db3|email_29918b8ae0eadb786f018ae728021757|email_880a9b1adcca50c1b578f291036fb2e3,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_f65f107ea9f0d2fd,exact_normalized_body,2,email_688724c8b78c432470fdafac1e718f60,phishing_pot,email_04f5e55edfba23e7ad7348a674e2abd4|email_688724c8b78c432470fdafac1e718f60,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_2df633898d41380b,exact_normalized_body,2,email_2f41738e2eba3d6b0c7ff3bbdbd144c7,phishing_pot,email_2f41738e2eba3d6b0c7ff3bbdbd144c7|email_e834d61483d65e0a11088625f5316f61,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_16db2c42f82c544c,exact_normalized_body,2,email_de31c342e4d1f09e8bb53e906bdd5fa4,phishing_pot,email_4800e44396e2d0981c47ec41ccba3313|email_de31c342e4d1f09e8bb53e906bdd5fa4,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_74f151ee30ffab9f,exact_normalized_body,5,email_d7dc73f5097717369e883dd48dee3d00,phishing_pot,email_6ace2508307a117a15cff9338cfd9035|email_b3d3e89439ee7f7118e8781c63ce9a3a|email_b7e8b63d1748b357acb950d6cbdceec8|email_c8834cacd34f6d982a0ae687b41ed907|email_d7dc73f5097717369e883dd48dee3d00,"raw_hashes=5, full_hashes=5, body_hashes=1"
exact_cluster_7c844151cd152f7c,exact_normalized_body,2,email_3874821d8ff8c4fc978bd6bf55cfd0e8,phishing_pot,email_3874821d8ff8c4fc978bd6bf55cfd0e8|email_dd970e5b9a5f4a6054f3a16979b069ba,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_044b595e6aeda5eb,exact_normalized_full,3,email_174915db70d8f52e022cf563a6f5f4cd,phishing_pot,email_174915db70d8f52e022cf563a6f5f4cd|email_49ff3d69cfdddbbb8725f70fa211fe25|email_b04aea3db6c02ca184c7292b24ae3477,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_a82cb662ae80c30f,exact_normalized_full,2,email_82f65fc6a58dcb1c1a7c23d702727656,phishing_pot,email_82f65fc6a58dcb1c1a7c23d702727656|email_dfb2c47c5e814e3ec5d5f9eaf232a500,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_01b46a9bd998dda9,exact_normalized_full,2,email_1e072e80e3cf7eb4c8fb136c1f307e89,phishing_pot,email_1e072e80e3cf7eb4c8fb136c1f307e89|email_6b1d43570efcf3d4deb2e66ee047e724,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_04fe279964134e23,exact_normalized_body,2,email_05af5dedd5976039fb5e116566f11794,phishing_pot,email_05af5dedd5976039fb5e116566f11794|email_9efe9d89844fd813be232eb411ae5dfc,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_914662d2946a89b4,exact_normalized_body,2,email_0b1118df740e7d2065c5f305a946fc83,phishing_pot,email_0b1118df740e7d2065c5f305a946fc83|email_3ff32dc385cdc7159a721912eb1d95aa,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_b59f1c8bed574b88,exact_normalized_body,4,email_0a9ecd7e2be59d093be88beef77f8b8a,phishing_pot,email_0a9ecd7e2be59d093be88beef77f8b8a|email_5325af12350d9efc67d5d7dcdb44e04d|email_77e447ca23d5e523a4e75eedee0f9f89|email_b3c1c60b50457bcdd6d87e9694faf483,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_4ac0e0a22711d922,exact_normalized_full,3,email_20fa70240e8d17693eb3c2ea08dd79c8,phishing_pot,email_0f7f9f15dfdff39148ac211ee6d50b17|email_20fa70240e8d17693eb3c2ea08dd79c8|email_a79c037295f38e707370d9907cbbf14c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_6e5ccca06f08bbe0,exact_normalized_full,5,email_71f7f2467f51dff74acbdfb27a129536,phishing_pot,email_096c1edee97f4656f210a0ca8465db84|email_20dad3ffda229d2fcf452f2ee0dba5f2|email_71f7f2467f51dff74acbdfb27a129536|email_92eaa70f20ccd042794d8e0c04c673b8|email_d7aff8945d64d6b50d251554a385de52,"raw_hashes=5, full_hashes=1, body_hashes=1"
exact_cluster_b19c8293b0f4d77f,exact_normalized_body,3,email_afe13ecaef9b61430353645fcf4737f2,phishing_pot,email_1bbf8474762b3a676e587a30272fc290|email_752c46966d6bc080731c5e2881b9caef|email_afe13ecaef9b61430353645fcf4737f2,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_d41e610fb5f4aab8,exact_normalized_full,2,email_26ece8183207752ba69888b41b413898,phishing_pot,email_24747c68b233698a73ed281444722e92|email_26ece8183207752ba69888b41b413898,"raw_hashes=2, full_hashes=1, body_hashes=1"
